Price,Adj Close,Close,High,Low,Open,Volume,returns,sma_20,sma_50,sma_200,rsi_14,vol_20,roc_10,signal_sma,signal_rsi,signal_mom,signal_rsi_trend,signal_ensemble
2015-07-30,177.2244110107422,210.82000732421875,211.0200042724609,209.4199981689453,210.16000366210932,91304400,0.0002372398858672,209.31999893188475,210.0691998291016,206.75960021972656,53.505808313401225,2.45993434036216,-0.6971246850044773,0,0,0,0,0
2015-07-31,176.9553985595703,210.5,211.4499969482422,210.16000366210932,211.4199981689453,103266900,-0.0015179172426771,209.47949905395507,210.0215997314453,206.87360023498536,52.40976392904753,2.4259317628303863,-0.9318504176167072,0,0,0,0,0
2015-08-03,176.35858154296875,209.7899932861328,210.52999877929688,208.6499938964844,210.4600067138672,113965700,-0.0033729535100579,209.63299865722652,209.947399597168,206.9904002380371,49.96423032925074,2.3376561501762394,-1.3170906909972917,0,0,0,0,0
2015-08-04,176.01394653320312,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800,-0.0019542800726493,209.70099868774412,209.8751995849609,207.1059502410889,48.555292575608135,2.3078568793337846,-1.119242086038961,0,0,0,0,0
2015-08-05,176.59397888183594,210.07000732421875,211.3099975585937,209.72999572753903,210.4499969482422,85786800,0.003295455274215,209.97799911499024,209.86259979248047,207.21395027160645,51.056728256665785,1.960937030592296,-0.6150294852625664,1,0,0,0,0
2015-08-06,175.1480712890625,208.3500061035156,210.4199981689453,207.6499938964844,210.2899932861328,116030800,-0.0081877524669599,210.1504997253418,209.77559997558595,207.30420028686524,45.16174994411864,1.6112973157613817,-0.8706759139955571,1,0,0,0,0
2015-08-07,174.81179809570312,207.9499969482422,208.33999633789065,206.8699951171875,208.16000366210932,117858000,-0.0019198902978417,210.17399978637692,209.68539978027343,207.37360023498536,43.89250495747167,1.5732781326059622,-0.0240399287297175,1,0,0,0,0
2015-08-10,177.01429748535156,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700,0.0125992325771886,210.21399993896483,209.67399993896484,207.46300025939945,53.17509843170149,1.5726358516969228,1.827948237734878,1,0,1,0,1
2015-08-11,175.41702270507812,208.6699981689453,209.47000122070312,207.759994506836,208.97000122070312,126081400,-0.0090231708656777,210.11350021362304,209.61599975585935,207.53170028686523,47.090658837726174,1.6051770726717711,-0.3152933914566381,1,0,0,0,0
2015-08-12,175.627197265625,208.9199981689453,209.13999938964844,205.3600006103516,207.1100006103516,172123700,0.0011980639392041,210.02900009155277,209.56719970703125,207.59415031433105,47.93482628610049,1.6220585415500282,-0.8777369008941647,1,0,0,0,0
2015-08-13,175.40867614746094,208.6600036621093,209.5500030517578,208.009994506836,208.72999572753903,89383300,-0.0012444692184312,209.8470001220703,209.5019998168945,207.65665031433105,47.093306600573314,1.5567276970557853,-1.024572425323739,1,0,0,0,0
2015-08-14,176.04751586914062,209.4199981689453,209.509994506836,208.259994506836,208.42999267578125,72786500,0.0036422625011867,209.69400024414065,209.4877996826172,207.71170028686524,49.86403202938811,1.429503168926707,-0.5130650028763362,1,0,0,0,0
2015-08-17,177.0310821533203,210.58999633789065,210.58999633789065,208.16000366210932,208.7100067138672,79072600,0.0055868502491411,209.59400024414063,209.5041995239258,207.7741002655029,53.86930636678512,1.278200266708493,0.3813351815435333,1,0,1,0,1
2015-08-18,176.5183563232422,209.97999572753903,210.67999267578125,209.6999969482422,210.259994506836,71692700,-0.0028966267199742,209.5055000305176,209.5341995239258,207.82710021972656,51.55672023621656,1.1784497918021597,0.2865559417014733,0,0,1,0,0
2015-08-19,175.12289428710938,208.32000732421875,210.009994506836,207.3500061035156,209.08999633789065,172946000,-0.0079054597442425,209.35300064086917,209.5315997314453,207.8604002380371,45.7952133215408,1.1203867771017166,-0.8330556190723016,0,0,0,0,0
2015-08-20,171.46609497070312,203.97000122070312,208.2899932861328,203.8999938964844,206.509994506836,194327900,-0.0208813649701226,209.04250106811523,209.39199981689453,207.87140022277836,34.815462775438576,1.6256922624868055,-2.1022341034328225,0,0,0,0,0
2015-08-21,166.30450439453125,197.8300018310547,203.94000244140625,197.5200042724609,201.72999572753903,346588500,-0.0301024628764144,208.534001159668,209.11599975585935,207.8552001953125,25.51615277202069,2.988367965436829,-4.866552183555127,0,1,0,0,0
2015-08-24,159.3019256591797,189.5,197.47999572753903,182.3999938964844,187.4900054931641,507244300,-0.0421068682907279,207.6695014953613,208.70579986572267,207.79100021362305,18.353677899652013,5.2011181092030006,-10.006176849192414,0,1,0,0,0
2015-08-25,157.42730712890625,187.2700042724609,195.4499969482422,186.9199981689453,195.42999267578125,369833100,-0.0117677874804174,206.56650161743164,208.26899993896484,207.7116002655029,16.979577649959325,6.894051643111015,-10.255424394626363,0,1,0,0,0
2015-08-26,163.47152709960938,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000,0.038393775176859,205.751001739502,207.9532000732422,207.6672003173828,34.108636379182244,7.322021565692635,-6.921305562804429,0,0,0,0,0
2015-08-27,167.5150146484375,199.2700042724609,199.4199981689453,195.2100067138672,197.0200042724609,274143900,0.0247351506352215,205.17350158691409,207.7268002319336,207.64365036010744,42.63555054542625,7.356580936341869,-4.500143403071139,0,0,0,0,0
2015-08-28,167.52342224121094,199.27999877929688,199.83999633789065,197.9199981689453,198.5,160414400,5.015560105214867e-05,204.6125015258789,207.4568002319336,207.619150390625,42.65215718190379,7.356821921881288,-4.841944168802923,0,0,0,0,0
2015-08-31,166.16998291015625,197.6699981689453,199.1300048828125,197.009994506836,198.1100006103516,163298800,-0.0080790878172105,204.00650177001955,207.19400024414065,207.5877003479004,40.612541368219645,7.40689921935056,-6.135143356104753,0,0,0,0,0
2015-09-01,161.21014404296875,191.7700042724609,194.7700042724609,190.72999572753903,193.1199951171875,256000400,-0.0298476954071794,203.12600173950196,206.79160034179685,207.52560035705565,34.16493927370868,7.772192991673148,-8.67225060748483,0,0,0,0,0
2015-09-02,164.27015686035156,195.4100036621093,195.4600067138672,192.4199981689453,194.6199951171875,160269300,0.018981067469117,202.39300155639648,206.4590005493164,207.4814503479004,40.44665989257546,7.77412821816717,-6.197198160624559,0,0,0,0,0
2015-09-03,164.38780212402344,195.5500030517578,198.0500030517578,194.9600067138672,196.259994506836,152087800,0.0007164392151106,201.75300140380855,206.16000061035152,207.43735038757325,40.68109573544232,7.784779491693043,-4.128057125339016,0,0,0,0,0
2015-09-04,161.8995361328125,192.58999633789065,193.8600006103516,191.6100006103516,192.8500061035156,207081000,-0.0151368277559357,200.985001373291,205.81460052490232,207.37255035400392,37.3346682322218,7.898082612335425,-2.6487415683486466,0,0,0,0,0
2015-09-08,165.9681854248047,197.42999267578125,197.6100006103516,195.1699981689453,195.94000244140625,116025700,0.025131088996954,200.3280006408691,205.5668002319336,207.3336003112793,45.26339825963043,7.599678727926358,4.184692704897757,0,0,1,0,0
2015-09-09,163.74896240234375,194.7899932861328,199.47000122070312,194.3500061035156,199.32000732421875,149347700,-0.0133718253942491,199.63400039672848,205.3542001342773,207.2796502685547,42.132043399140514,7.429652873210101,4.015586501899685,0,0,1,0,0
2015-09-10,164.64004516601562,195.8500061035156,197.22000122070312,194.25,194.5599975585937,158611100,0.0054418237790361,198.980500793457,205.1542001342773,207.22550033569337,43.812836331581344,7.1390059682059634,0.714799620311484,0,0,1,0,0
2015-09-11,165.38818359375,196.7400054931641,196.82000732421875,194.52999877929688,195.3800048828125,119691200,0.0045442908445869,198.38450088500971,204.9390002441406,207.172900390625,45.250700652698114,6.776761544761243,-1.2696335248919668,0,0,0,0,0
2015-09-14,164.7744903564453,196.009994506836,197.009994506836,195.42999267578125,196.9499969482422,79452000,-0.0037105365759151,197.7140007019043,204.71300018310544,207.1174003601074,44.25041843038729,6.272035319709152,-1.6409094201583267,0,0,0,0,0
2015-09-15,166.83412170410156,198.4600067138672,198.9900054931641,195.9600067138672,196.6100006103516,113806200,0.0124994249053242,197.1075012207031,204.5478002929688,207.0715003967285,48.37500831523686,5.50042363401944,0.3996603188343573,0,0,1,0,0
2015-09-16,168.27999877929688,200.17999267578125,200.41000366210932,198.41000366210932,198.82000732421875,99581600,0.0086666628223683,196.61750106811525,204.3910000610352,207.0364003753662,51.10966916880312,4.6666545485932005,4.385455606170654,0,0,1,0,0
2015-09-17,167.90170288085938,199.72999572753903,202.88999938964844,199.27999877929688,200.0200042724609,276046600,-0.0022479616580416,196.18800048828123,204.295,207.00625038146973,50.35807747766217,3.858177809682889,2.210732298485381,0,0,1,0,0
2015-09-18,165.15797424316406,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500,-0.0214289234008465,195.7620002746582,204.10600006103516,206.94805038452148,43.76583887959325,3.3964437624407093,-0.0511409368217476,0,0,0,0,0
2015-09-21,166.01141357421875,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200,0.0051676120818382,195.6935005187988,203.88560028076168,206.8909004211426,45.57641800726396,3.366221625579713,2.0094555530219607,0,0,1,0,0
2015-09-22,163.8566131591797,193.9100036621093,194.4600067138672,192.5599975585937,193.8800048828125,153890900,-0.0129797565133538,195.91400070190429,203.56840026855463,206.82215042114257,41.90772645464363,3.070629271735637,-1.7829049000941024,0,0,0,0,0
2015-09-23,163.59469604492188,193.6000061035156,194.6699981689453,192.91000366210932,194.1100006103516,92790600,-0.0015986671793061,196.230500793457,203.2268005371093,206.75015045166012,41.47069312313628,2.3817173031950256,-0.6109077589366761,0,0,0,0,0
2015-09-24,163.0031280517578,192.8999938964844,193.4499969482422,190.5599975585937,192.1499938964844,159378800,-0.0036157654181937,196.15250015258783,202.872600402832,206.6816004180908,40.44500027716504,2.4667783575454107,-1.5062609727323564,0,0,0,0,0
2015-09-25,162.9608917236328,192.8500061035156,195.0,191.8099975585937,194.63999938964844,155054800,-0.0002591383854352,195.8315002441406,202.4836004638672,206.6135004425049,40.36821841376319,2.4574455074764763,-1.9772284644892195,0,0,0,0,0
2015-09-28,158.87103271484375,188.009994506836,191.91000366210932,187.63999938964844,191.77999877929688,178515900,-0.0250972851620324,195.2680000305176,201.9942004394531,206.5377503967285,33.69767948161439,2.88074268620886,-4.08142453150316,0,0,0,0,0
2015-09-29,158.96401977539062,188.1199951171875,189.7400054931641,186.92999267578125,188.2700042724609,159045600,0.0005850785254266,194.79049987792968,201.50480041503903,206.4574003601074,33.96475281331068,3.231743389112151,-5.210123574966699,0,0,0,0,0
2015-09-30,161.92994689941406,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000,0.0186583556066886,194.78349990844723,201.10240051269528,206.41110038757324,41.99396425436124,3.238774104083709,-4.271150017882467,0,0,0,0,0
2015-10-01,162.35252380371094,192.1300048828125,192.4900054931641,189.82000732421875,192.0800018310547,131079000,0.0026091947360005,194.61949996948243,200.71760070800775,206.37420043945312,43.05612552831764,3.288049378122722,-3.805132432433451,0,0,0,0,0
2015-10-02,164.77767944335938,195.0,195.02999877929688,189.1199951171875,189.7700042724609,211003300,0.0149377767357994,194.5919998168945,200.41400085449212,206.3596504211426,48.846282227237694,3.282152091361498,-0.2302363547037316,0,0,0,0,0
2015-10-05,167.70989990234375,198.47000122070312,198.7400054931641,196.3300018310547,196.4600067138672,126320800,0.0177948780548877,194.8860000610352,200.2234008789062,206.34305046081545,54.82702531741677,3.355906644713728,1.0231061987915842,0,0,1,0,0
2015-10-06,167.13526916503906,197.7899932861328,198.97999572753903,197.0,198.3099975585937,110274500,-0.0034262504680196,194.90400009155277,200.04340087890623,206.2981004333496,53.506776556826,3.37120060573614,2.0009228769777274,0,0,1,0,0
2015-10-07,168.50416564941406,199.4100036621093,199.8300018310547,197.47999572753903,198.8999938964844,124307300,0.0081905578187313,195.1350006103516,199.8450009155273,206.26255043029784,56.21200910084941,3.518064081809721,3.0010317021824813,0,0,1,0,0
2015-10-08,170.02520751953125,201.2100067138672,201.5500030517578,198.58999633789065,198.9499969482422,153055200,0.0090266436923989,195.40300064086915,199.65380096435544,206.23125045776368,59.06223451565395,3.770499818647649,4.307938351642547,0,0,1,0,0
2015-10-09,170.12661743164062,201.3300018310547,201.8999938964844,200.5800018310547,201.3800048828125,107069200,0.000596367542287,195.63250045776368,199.46400085449216,206.19915046691892,59.25264839105901,3.989493217917076,4.39719754169326,0,0,1,0,0
2015-10-12,170.28720092773438,201.5200042724609,201.759994506836,200.91000366210932,201.4199981689453,56395600,0.0009437363516524,195.9080009460449,199.28440093994135,206.16790046691892,59.57329239445637,4.20154893499779,7.185793394155807,0,0,1,0,0
2015-10-13,169.2139892578125,200.25,202.16000366210932,200.0500030517578,200.6499938964844,88038700,-0.0063021250770907,195.99750061035155,199.09360107421872,206.1269504547119,56.37971604336763,4.277156422313207,6.448014670240785,0,0,1,0,0
2015-10-14,168.4027557373047,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200,-0.0047940410180633,195.95300064086916,198.8918008422851,206.07980041503907,54.022215176350336,4.235780779047273,3.997280283953771,0,0,1,0,0
2015-10-15,170.98855590820312,202.3500061035156,202.3600006103516,199.63999938964844,200.0800018310547,134142200,0.0153545733377056,196.084001159668,198.73740081787105,206.05355041503907,59.79334191984367,4.396216684716808,5.319315547270541,0,0,1,0,0
2015-10-16,171.7659149169922,203.2700042724609,203.2899932861328,201.9199981689453,202.8300018310547,114580100,0.0045465685257981,196.4750015258789,198.63580078125,206.0422004699707,61.36355339560917,4.675731045065972,4.241027832031236,0,0,1,0,0
2015-10-19,171.85044860839844,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900,0.0004919114607415,196.8205009460449,198.54420074462888,206.03190048217772,61.53935977798185,4.923306923000199,2.468883894969835,0,0,1,0,0
2015-10-20,171.63075256347656,203.1100006103516,203.83999633789065,202.5500030517578,202.8500061035156,78448500,-0.0012784310029908,197.28050079345704,198.39500061035156,206.038850479126,60.765111272447854,5.064816121244246,2.689725216038908,0,0,1,0,0
2015-10-21,170.56605529785156,201.8500061035156,203.7899932861328,201.6499938964844,203.6100006103516,102038000,-0.0062035079663712,197.69300079345703,198.2586007690429,206.0490004730225,57.020978585610585,5.085200907454029,1.22361085030656,0,0,1,0,0
2015-10-22,173.44754028320312,205.259994506836,205.509994506836,201.8500061035156,202.97999572753903,174911700,0.0168936750072308,198.3110008239746,198.18540069580075,206.0637504577637,63.56423270157179,5.221282838454932,2.0128162903588263,1,0,1,0,1
2015-10-23,175.3488311767578,207.509994506836,207.9499969482422,206.3000030517578,207.25,144442300,0.0109617073965431,199.04400024414065,198.16240051269529,206.07180046081544,67.12110872320412,5.438785436903936,3.069583578987509,1,0,1,0,1
2015-10-26,174.9178009033203,207.0,207.3699951171875,206.5599975585937,207.3000030517578,69033000,-0.0024576864745623,199.99350051879884,198.1140005493164,206.08555046081543,65.55889623703735,5.055195282904564,2.719330890907474,1,0,1,0,1
2015-10-27,174.57984924316406,206.6000061035156,207.0,205.7899932861328,206.1999969482422,77905800,-0.0019323376641758,200.91750106811523,198.0342007446289,206.10530052185055,64.29494487913158,4.419664388507285,3.171039252691933,1,0,1,0,1
2015-10-28,176.56558227539062,208.9499969482422,208.97999572753903,206.2100067138672,207.0,135906700,0.0113745923296302,201.78350067138672,198.0136007690429,206.1396504974365,68.17680591612938,4.195232452305374,4.847209587809016,1,0,1,0,1
2015-10-29,176.46417236328125,208.8300018310547,209.2700042724609,208.2100067138672,208.3500061035156,90525500,-0.0005742767118451,202.61850051879884,198.02380065917964,206.17950050354003,67.77163308621033,3.8176751950165353,3.202369919487,1,0,1,0,1
2015-10-30,175.70372009277344,207.92999267578125,209.44000244140625,207.7400054931641,209.0599975585937,131076900,-0.0043097694171432,203.2650001525879,198.1030004882812,206.22405044555663,64.66738105834756,3.5446727801411098,2.292511588219452,1,0,1,0,1
2015-11-02,177.782470703125,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800,0.0118309373371787,203.8610000610352,198.35420043945308,206.26785041809083,68.8652464073787,3.6949373529418583,3.4518387377724107,1,0,1,0,1
2015-11-03,178.2978973388672,211.0,211.66000366210932,209.6999969482422,209.97000122070312,95246100,0.0028993802562917,204.52150039672853,198.7842004394531,206.31255043029785,69.8226871410786,3.733078747739982,3.884594242498511,1,0,1,0,1
2015-11-04,177.75709533691406,210.3600006103516,211.5,209.72000122070312,211.3500061035156,96224500,-0.0030331724627886,205.06900024414065,199.2460003662109,206.34895042419436,67.47811613324318,3.746909084185235,4.215999132777721,1,0,1,0,1
2015-11-05,177.57968139648438,210.1499938964844,210.97999572753903,209.08999633789065,210.42999267578125,78408700,-0.0009983205612181,205.5159996032715,199.55980010986323,206.3692003631592,66.686809017216,3.795258280546196,2.3823441101600302,1,0,1,0,1
2015-11-06,177.48667907714844,210.0399932861328,210.32000732421875,208.4600067138672,209.7400054931641,110471500,-0.0005234385607728,205.95149917602535,199.77519989013672,206.39455032348636,66.24857582598413,3.789365082501943,1.2192177949354013,1,0,1,0,1
2015-11-09,175.83042907714844,208.0800018310547,209.4900054931641,206.9499969482422,209.3099975585937,131008700,-0.0093315155100394,206.27949905395508,199.95119995117187,206.4077003479004,58.83019104582559,3.6675473298342927,0.5217400150022645,1,0,1,0,1
2015-11-10,176.23606872558594,208.5599975585937,208.6000061035156,207.19000244140625,207.509994506836,75874600,0.0023067845218915,206.69499893188475,200.16899993896484,206.43680030822756,60.01116267244607,3.410202776280951,0.948688962814481,1,0,1,0,1
2015-11-11,175.5431365966797,207.7400054931641,208.94000244140625,207.66000366210932,208.8800048828125,67846000,-0.0039316842876316,207.11749954223632,200.4883999633789,206.47480033874515,57.00290809606293,2.9348000139547965,-0.5790818247189622,1,0,0,0,0
2015-11-12,173.09259033203125,204.83999633789065,207.0599975585937,204.82000732421875,206.5,121315200,-0.0139598010907382,207.24199905395508,200.6769998168945,206.4890502929688,47.86450131764767,2.7701035122732662,-1.910647635961802,1,0,0,0,0
2015-11-13,171.1490478515625,202.5399932861328,204.6699981689453,202.44000244140625,204.3500061035156,153577100,-0.0112282908263867,207.20549850463868,200.816799621582,206.5045002746582,42.09991181843304,2.829371008767951,-2.5922183328563357,1,0,0,0,0
2015-11-16,173.75173950195312,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200,0.0152068822610431,207.31799850463867,201.077399597168,206.52300025939945,50.66811579729984,2.7110987824549158,-2.267220060981487,1,0,0,0,0
2015-11-17,173.62496948242188,205.47000122070312,207.0399932861328,204.8800048828125,205.9900054931641,121123700,-0.0007294713551514,207.43599853515624,201.2381997680664,206.52615028381348,50.27790878167801,2.5657710762161976,-2.620852502036433,1,0,0,0,0
2015-11-18,176.3797149658203,208.72999572753903,208.8999938964844,205.9900054931641,206.0399932861328,121342500,0.0158660363433502,207.7799980163574,201.51699981689453,206.5495002746582,57.87175281921687,2.2146028219597675,-0.7748644600129109,1,0,0,0,0
2015-11-19,176.22760009765625,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789065,88220500,-0.0008623229984451,207.94449844360352,201.77099975585935,206.56165031433105,57.35094735522392,2.1384466789664,-0.7613565982375017,1,0,0,0,0
2015-11-20,176.86984252929688,209.3099975585937,210.1199951171875,208.8600006103516,209.4499969482422,94011500,0.003644183628457,208.0344985961914,202.022399597168,206.58045028686524,59.02759074439746,2.1569950270728078,-0.3475508240683775,1,0,0,0,0
2015-11-23,176.6670379638672,209.07000732421875,209.97999572753903,208.5200042724609,209.3800048828125,64931200,-0.001146577980862,208.13799896240235,202.2835998535156,206.60265029907225,58.24886137795682,2.1544051304209737,0.4757811824549446,1,0,1,0,1
2015-11-24,176.90371704101562,209.3500061035156,209.8300018310547,207.41000366210932,207.8699951171875,98874400,0.001339258475572,208.27549896240237,202.5013998413086,206.61535034179687,58.92964207656868,2.1387795601306414,0.3787919803268866,1,0,1,0,1
2015-11-25,176.8782958984375,209.32000732421875,209.7400054931641,209.009994506836,209.5,51980100,-0.000143294857522,208.2939994812012,202.68420013427732,206.62730041503903,58.818982616495866,2.146507407160528,0.7605669535358951,1,0,1,0,1
2015-11-27,177.0811004638672,209.5599975585937,209.8000030517578,208.8600006103516,209.42999267578125,37317800,0.001146523151049,208.3304992675781,202.8808001708984,206.6305004119873,59.474609305559646,2.162250227202477,2.3042380907472944,1,0,1,0,1
2015-11-30,176.34591674804688,208.69000244140625,209.88999938964844,208.5599975585937,209.75,112822700,-0.0041515323884474,208.36849975585935,203.14560028076173,206.62505043029785,55.99434935450006,2.1615193379150397,3.0364418678464062,1,0,1,0,1
2015-12-01,178.02749633789062,210.67999267578125,210.82000732421875,209.1100006103516,209.44000244140625,97858400,0.0095356280180873,208.382999420166,203.43,206.627900390625,61.53838948359648,2.1767126960235474,2.460848982955156,1,0,1,0,1
2015-12-02,176.21075439453125,208.52999877929688,211.0,208.22999572753903,210.6199951171875,108441300,-0.0102050216974947,208.25949935913087,203.7223999023437,206.6199003601074,53.671032863225065,2.0887084467477752,1.4892673092978137,1,0,1,0,1
2015-12-03,173.74325561523438,205.6100006103516,209.1499938964844,204.75,208.8300018310547,166224200,-0.0140027726755791,208.0219993591309,203.9625997924805,206.59805038452149,45.21617079872757,2.107267745186985,-1.4947516797059002,1,0,0,0,0
2015-12-04,177.13177490234375,209.6199951171875,209.97000122070312,205.6100006103516,205.6100006103516,192913900,0.0195029156895689,207.99549942016603,204.29699981689453,206.5899503326416,55.56783027116141,2.082283089160369,0.5130625987879451,1,0,1,0,1
2015-12-07,176.05865478515625,208.3500061035156,209.72999572753903,207.1999969482422,209.22999572753903,102027100,-0.006058529926794,207.9110000610352,204.60699981689453,206.57565032958985,52.20350392850594,2.028547203650887,-0.4586457724310847,1,0,0,0,0
2015-12-08,174.8756103515625,206.9499969482422,208.2899932861328,205.77999877929688,206.4900054931641,103372400,-0.0067195061879568,207.85449981689453,204.98579986572267,206.55135032653808,48.702884073792255,2.0393005924907213,-1.0140193723191109,1,0,0,0,0
2015-12-09,173.51512145996094,205.33999633789065,208.67999267578125,204.17999267578125,206.19000244140625,162401500,-0.0077796599859539,207.69349975585936,205.33019989013675,206.51990028381348,44.96838436163205,2.106665755636322,-1.915457200245863,1,0,0,0,0
2015-12-10,173.96298217773438,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900,0.0025810791309488,207.59999923706056,205.6149996948242,206.4923502349853,46.42476647064893,2.14563119110719,-1.648199926578197,1,0,0,0,0
2015-12-11,170.59141540527344,201.8800048828125,204.13999938964844,201.509994506836,203.3500061035156,211173300,-0.0193811158935705,207.45199966430664,205.80999969482423,206.4484502410889,38.223589443355976,2.429355263128243,-3.664818078475994,1,0,0,0,0
2015-12-14,171.4532470703125,202.8999938964844,203.0500030517578,199.9499969482422,202.07000732421875,182385200,0.0050524518971752,207.46999969482425,205.9679995727539,206.40300018310543,41.088649827753216,2.3920927055215904,-2.77445420345304,1,0,0,0,0
2015-12-15,173.25318908691406,205.02999877929688,206.1100006103516,202.8699951171875,204.6999969482422,154069600,0.0104978065396057,207.44049987792968,206.0991995239258,206.372550201416,46.65272672969642,2.419588106214343,-2.681789487803542,1,0,0,0,0
2015-12-16,175.78817749023438,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000,0.0146320051595441,207.56849975585936,206.30399963378903,206.3615502166748,53.3375108753637,2.377201916589761,-0.2397736550745334,1,0,0,0,0
2015-12-17,173.1094970703125,204.8600006103516,208.47999572753903,204.83999633789065,208.3999938964844,173092500,-0.015238178087519,207.375,206.4129995727539,206.33355018615725,46.68111929266075,2.4344970485779744,-0.3647682494886587,1,0,0,0,0
2015-12-18,170.02557373046875,200.0200042724609,202.92999267578125,199.8300018310547,202.7700042724609,251393500,-0.0236258729057433,206.9485000610352,206.38919952392575,206.29615020751956,38.73309745125309,2.9171545953738995,-4.579711415106055,1,0,0,0,0
2015-12-21,171.4281463623047,201.6699981689453,201.8800048828125,200.08999633789065,201.41000366210932,99094300,0.008249144391762,206.56650009155277,206.3959994506836,206.2627001953125,42.3374996772198,3.086928809240396,-3.206147222885811,1,0,0,0,0
2015-12-22,172.9837188720703,203.5,203.8500061035156,201.5500030517578,202.72000122070312,111026200,0.0090742393398626,206.2879997253418,206.4355993652344,206.2553002166748,46.12333647054796,3.100408167194697,-1.667067890368235,0,0,0,0,0
2015-12-23,175.12582397460938,206.0200042724609,206.07000732421875,204.5800018310547,204.69000244140625,110987200,0.0123833133781863,206.12149963378903,206.5509994506836,206.2629002380371,50.90360665089702,3.0155699308928274,0.3311619493025072,0,0,1,0,0
2015-12-24,174.83680725097656,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600,-0.0016503814660152,205.9394989013672,206.67879943847657,206.2558001708984,50.25569738556809,2.92072061917484,-0.0922924398468532,0,0,0,0,0
2015-12-28,174.43728637695312,205.2100067138672,205.259994506836,203.94000244140625,204.8600006103516,65899900,-0.002285034902033,205.72199935913085,206.7359994506836,206.2527001953125,49.32120629307464,2.7962342823817954,1.6494956164617145,0,0,1,0,0
2015-12-29,176.29885864257812,207.3999938964844,207.7899932861328,206.47000122070312,206.509994506836,92640700,0.0106719317331869,205.6574989318848,206.81859924316407,206.24680015563965,53.64648324715307,2.7384495646650757,2.2178413678493314,0,0,1,0,0
2015-12-30,175.04928588867188,205.92999267578125,207.2100067138672,205.759994506836,207.1100006103516,63317700,-0.0070877592283674,205.4199989318848,206.86979919433597,206.2366500854492,50.529101192002805,2.4730515858482165,0.4389571778972536,0,0,1,0,0
2015-12-31,173.29824829101562,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900,-0.0100033877135956,205.1869987487793,206.88499908447267,206.20370002746583,46.45514558053397,2.3824835543387275,-1.9997133521703303,0,0,0,0,0
2016-01-04,170.87559509277344,201.0200042724609,201.02999877929688,198.58999633789065,200.4900054931641,222353500,-0.0139794521655252,204.9574989318848,206.8683990478516,206.1613000488281,41.47315156919051,2.554457805472851,-1.8744490512788987,0,0,0,0,0
2016-01-05,171.16458129882812,201.3600006103516,201.8999938964844,200.0500030517578,201.3999938964844,110845800,0.0016913557390529,204.54449920654295,206.79039916992187,206.1160500335693,42.26857270752061,2.4254309107294376,0.6699311615179157,0,0,1,0,0
2016-01-06,169.0054931640625,198.82000732421875,200.0599975585937,197.6000061035156,198.33999633789065,152112600,-0.012614189900843,204.06799926757813,206.61659942626957,206.0601500701904,38.10239944119344,2.5702597419730995,-1.4131952549228644,0,0,0,0,0
2016-01-07,164.95083618164062,194.0500030517578,197.44000244140625,193.58999633789065,195.3300018310547,213436100,-0.0239915707511388,203.4229995727539,206.3575994873047,205.98630004882813,31.76951926907516,3.318626167124373,-4.643733144099356,0,0,0,0,0
2016-01-08,163.14024353027344,191.9199981689453,195.8500061035156,191.5800018310547,195.19000244140625,209817200,-0.0109765774249659,202.75199966430665,206.06399932861328,205.91710006713868,29.418200237457043,4.160539313858604,-6.843998549222616,0,1,0,0,0
2016-01-11,163.30172729492188,192.1100006103516,193.41000366210932,189.82000732421875,193.009994506836,187941300,0.000990008562,202.06399993896488,205.72719940185547,205.8513000488281,29.916487791577623,4.718134310352029,-6.597623759555647,0,1,0,0,0
2016-01-12,164.61929321289062,193.6600036621093,194.5500030517578,191.13999938964844,193.82000732421875,172330500,0.008068310066281,201.6529998779297,205.42379943847652,205.7909000396729,34.00935576032538,5.079214165686011,-5.628381986197446,0,0,0,0,0
2016-01-13,160.51358032226562,188.8300018310547,194.8600006103516,188.3800048828125,194.4499969482422,221168900,-0.0249406265605667,200.9495002746582,205.04179962158204,205.6938000488281,28.436396551386323,5.818057033558293,-8.953709070357158,0,1,0,0,0
2016-01-14,163.148681640625,191.92999267578125,193.259994506836,187.66000366210932,189.5500030517578,240795600,0.0164168342671526,200.2944999694824,204.6725994873047,205.6213000488281,35.71721109154501,6.066588855766318,-6.798426891629028,0,0,0,0,0
