Price,Adj Close,Close,High,Low,Open,Volume,returns
2015-09-11,165.38818359375,196.7400054931641,196.82000732421875,194.52999877929688,195.3800048828125,119691200,0.004544290844586962
2015-09-14,164.7744903564453,196.00999450683597,197.00999450683594,195.42999267578125,196.9499969482422,79452000,-0.0037105365759151354
2015-09-15,166.83412170410156,198.4600067138672,198.99000549316406,195.9600067138672,196.61000061035156,113806200,0.012499424905324297
2015-09-16,168.27999877929688,200.17999267578125,200.41000366210938,198.41000366210938,198.82000732421875,99581600,0.008666662822368387
2015-09-17,167.90170288085938,199.72999572753903,202.88999938964844,199.27999877929688,200.02000427246094,276046600,-0.0022479616580416417
2015-09-18,165.15797424316406,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500,-0.021428923400846567
2015-09-21,166.01141357421875,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200,0.0051676120818382465
2015-09-22,163.8566131591797,193.91000366210935,194.4600067138672,192.55999755859375,193.8800048828125,153890900,-0.012979756513353813
2015-09-23,163.59469604492188,193.6000061035156,194.6699981689453,192.91000366210938,194.11000061035156,92790600,-0.0015986671793061236
2015-09-24,163.0031280517578,192.8999938964844,193.4499969482422,190.55999755859375,192.14999389648438,159378800,-0.0036157654181937504
2015-09-25,162.9608917236328,192.8500061035156,195.0,191.80999755859375,194.63999938964844,155054800,-0.0002591383854352314
2015-09-28,158.87103271484375,188.00999450683597,191.91000366210938,187.63999938964844,191.77999877929688,178515900,-0.025097285162032468
2015-09-29,158.96401977539062,188.1199951171875,189.74000549316406,186.92999267578125,188.27000427246094,159045600,0.0005850785254266633
2015-09-30,161.92994689941406,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000,0.018658355606688604
2015-10-01,162.35252380371094,192.1300048828125,192.49000549316406,189.82000732421875,192.0800018310547,131079000,0.0026091947360005197
2015-10-02,164.77767944335938,195.0,195.02999877929688,189.1199951171875,189.77000427246094,211003300,0.014937776735799435
2015-10-05,167.70989990234375,198.47000122070312,198.74000549316406,196.3300018310547,196.4600067138672,126320800,0.017794878054887775
2015-10-06,167.13526916503906,197.7899932861328,198.97999572753906,197.0,198.30999755859375,110274500,-0.003426250468019698
2015-10-07,168.50416564941406,199.41000366210935,199.8300018310547,197.47999572753906,198.89999389648438,124307300,0.008190557818731348
2015-10-08,170.02520751953125,201.2100067138672,201.5500030517578,198.58999633789062,198.9499969482422,153055200,0.009026643692398917
2015-10-09,170.12661743164062,201.3300018310547,201.89999389648438,200.5800018310547,201.3800048828125,107069200,0.0005963675422870907
2015-10-12,170.28720092773438,201.5200042724609,201.75999450683594,200.91000366210938,201.4199981689453,56395600,0.0009437363516524577
2015-10-13,169.2139892578125,200.25,202.16000366210938,200.0500030517578,200.64999389648438,88038700,-0.0063021250770907145
2015-10-14,168.4027557373047,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200,-0.004794041018063355
2015-10-15,170.98855590820312,202.3500061035156,202.36000061035156,199.63999938964844,200.0800018310547,134142200,0.015354573337705624
2015-10-16,171.7659149169922,203.2700042724609,203.2899932861328,201.9199981689453,202.8300018310547,114580100,0.004546568525798156
2015-10-19,171.85044860839844,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900,0.0004919114607415676
2015-10-20,171.63075256347656,203.1100006103516,203.83999633789062,202.5500030517578,202.85000610351562,78448500,-0.001278431002990854
2015-10-21,170.56605529785156,201.8500061035156,203.7899932861328,201.64999389648438,203.61000061035156,102038000,-0.006203507966371258
2015-10-22,173.44754028320312,205.25999450683597,205.50999450683594,201.85000610351562,202.97999572753906,174911700,0.016893675007230824
2015-10-23,175.3488311767578,207.50999450683597,207.9499969482422,206.3000030517578,207.25,144442300,0.010961707396543119
2015-10-26,174.9178009033203,207.0,207.3699951171875,206.55999755859375,207.3000030517578,69033000,-0.0024576864745623483
2015-10-27,174.57984924316406,206.6000061035156,207.0,205.7899932861328,206.1999969482422,77905800,-0.0019323376641758871
2015-10-28,176.56558227539062,208.9499969482422,208.97999572753906,206.2100067138672,207.0,135906700,0.011374592329630229
2015-10-29,176.46417236328125,208.8300018310547,209.27000427246094,208.2100067138672,208.35000610351562,90525500,-0.0005742767118451786
2015-10-30,175.70372009277344,207.92999267578125,209.44000244140625,207.74000549316406,209.05999755859375,131076900,-0.004309769417143228
2015-11-02,177.782470703125,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800,0.01183093733717877
2015-11-03,178.2978973388672,211.0,211.66000366210938,209.6999969482422,209.97000122070312,95246100,0.0028993802562917725
2015-11-04,177.75709533691406,210.3600006103516,211.5,209.72000122070312,211.35000610351562,96224500,-0.003033172462788669
2015-11-05,177.57968139648438,210.1499938964844,210.97999572753906,209.08999633789062,210.42999267578125,78408700,-0.00099832056121818
2015-11-06,177.48667907714844,210.0399932861328,210.32000732421875,208.4600067138672,209.74000549316406,110471500,-0.0005234385607728598
2015-11-09,175.83042907714844,208.0800018310547,209.49000549316406,206.9499969482422,209.30999755859375,131008700,-0.009331515510039412
2015-11-10,176.23606872558594,208.55999755859372,208.60000610351562,207.19000244140625,207.50999450683594,75874600,0.0023067845218915917
2015-11-11,175.5431365966797,207.7400054931641,208.94000244140625,207.66000366210938,208.8800048828125,67846000,-0.003931684287631687
2015-11-12,173.09259033203125,204.83999633789065,207.05999755859375,204.82000732421875,206.5,121315200,-0.013959801090738244
2015-11-13,171.1490478515625,202.5399932861328,204.6699981689453,202.44000244140625,204.35000610351562,153577100,-0.011228290826386766
2015-11-16,173.75173950195312,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200,0.015206882261043164
2015-11-17,173.62496948242188,205.47000122070312,207.0399932861328,204.8800048828125,205.99000549316406,121123700,-0.0007294713551514453
2015-11-18,176.3797149658203,208.72999572753903,208.89999389648438,205.99000549316406,206.0399932861328,121342500,0.015866036343350265
2015-11-19,176.22760009765625,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789062,88220500,-0.0008623229984451308
2015-11-20,176.86984252929688,209.30999755859372,210.1199951171875,208.86000061035156,209.4499969482422,94011500,0.003644183628457087
2015-11-23,176.6670379638672,209.07000732421875,209.97999572753906,208.52000427246094,209.3800048828125,64931200,-0.0011465779808620402
2015-11-24,176.90371704101562,209.3500061035156,209.8300018310547,207.41000366210938,207.8699951171875,98874400,0.001339258475572036
2015-11-25,176.8782958984375,209.32000732421875,209.74000549316406,209.00999450683594,209.5,51980100,-0.00014329485752206939
2015-11-27,177.0811004638672,209.55999755859372,209.8000030517578,208.86000061035156,209.42999267578125,37317800,0.001146523151049017
2015-11-30,176.34591674804688,208.69000244140625,209.88999938964844,208.55999755859375,209.75,112822700,-0.004151532388447454
2015-12-01,178.02749633789062,210.67999267578125,210.82000732421875,209.11000061035156,209.44000244140625,97858400,0.009535628018087383
2015-12-02,176.21075439453125,208.52999877929688,211.0,208.22999572753906,210.6199951171875,108441300,-0.01020502169749471
2015-12-03,173.74325561523438,205.6100006103516,209.14999389648438,204.75,208.8300018310547,166224200,-0.014002772675579145
2015-12-04,177.13177490234375,209.6199951171875,209.97000122070312,205.61000061035156,205.61000061035156,192913900,0.019502915689568967
2015-12-07,176.05865478515625,208.3500061035156,209.72999572753906,207.1999969482422,209.22999572753906,102027100,-0.00605852992679401
2015-12-08,174.8756103515625,206.9499969482422,208.2899932861328,205.77999877929688,206.49000549316406,103372400,-0.006719506187956803
2015-12-09,173.51512145996094,205.33999633789065,208.67999267578125,204.17999267578125,206.19000244140625,162401500,-0.0077796599859539795
2015-12-10,173.96298217773438,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900,0.002581079130948849
2015-12-11,170.59141540527344,201.8800048828125,204.13999938964844,201.50999450683594,203.35000610351562,211173300,-0.0193811158935705
2015-12-14,171.4532470703125,202.8999938964844,203.0500030517578,199.9499969482422,202.07000732421875,182385200,0.005052451897175292
2015-12-15,173.25318908691406,205.02999877929688,206.11000061035156,202.8699951171875,204.6999969482422,154069600,0.010497806539605747
2015-12-16,175.78817749023438,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000,0.014632005159544104
2015-12-17,173.1094970703125,204.8600006103516,208.47999572753906,204.83999633789062,208.39999389648438,173092500,-0.015238178087519039
2015-12-18,170.02557373046875,200.0200042724609,202.92999267578125,199.8300018310547,202.77000427246094,251393500,-0.02362587290574336
2015-12-21,171.4281463623047,201.6699981689453,201.8800048828125,200.08999633789062,201.41000366210938,99094300,0.008249144391762053
2015-12-22,172.9837188720703,203.5,203.85000610351562,201.5500030517578,202.72000122070312,111026200,0.009074239339862622
2015-12-23,175.12582397460938,206.0200042724609,206.07000732421875,204.5800018310547,204.69000244140625,110987200,0.012383313378186322
2015-12-24,174.83680725097656,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600,-0.0016503814660152605
2015-12-28,174.43728637695312,205.2100067138672,205.25999450683594,203.94000244140625,204.86000061035156,65899900,-0.002285034902033023
2015-12-29,176.29885864257812,207.3999938964844,207.7899932861328,206.47000122070312,206.50999450683594,92640700,0.010671931733186923
2015-12-30,175.04928588867188,205.92999267578125,207.2100067138672,205.75999450683594,207.11000061035156,63317700,-0.007087759228367463
2015-12-31,173.29824829101562,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900,-0.010003387713595657
2016-01-04,170.87559509277344,201.0200042724609,201.02999877929688,198.58999633789062,200.49000549316406,222353500,-0.013979452165525208
2016-01-05,171.16458129882812,201.3600006103516,201.89999389648438,200.0500030517578,201.39999389648438,110845800,0.001691355739052991
2016-01-06,169.0054931640625,198.82000732421875,200.05999755859375,197.60000610351562,198.33999633789062,152112600,-0.012614189900843065
2016-01-07,164.95083618164062,194.0500030517578,197.44000244140625,193.58999633789062,195.3300018310547,213436100,-0.02399157075113889
2016-01-08,163.14024353027344,191.9199981689453,195.85000610351562,191.5800018310547,195.19000244140625,209817200,-0.010976577424965939
2016-01-11,163.30172729492188,192.1100006103516,193.41000366210938,189.82000732421875,193.00999450683594,187941300,0.0009900085620000443
2016-01-12,164.61929321289062,193.66000366210935,194.5500030517578,191.13999938964844,193.82000732421875,172330500,0.00806831006628106
2016-01-13,160.51358032226562,188.8300018310547,194.86000061035156,188.3800048828125,194.4499969482422,221168900,-0.024940626560566725
2016-01-14,163.148681640625,191.92999267578125,193.25999450683594,187.66000366210938,189.5500030517578,240795600,0.01641683426715268
2016-01-15,159.6465606689453,187.80999755859372,188.75999450683594,185.52000427246094,186.77000427246094,324846400,-0.021466134915907875
2016-01-19,159.8590545654297,188.05999755859372,190.11000061035156,186.1999969482422,189.9600067138672,195244400,0.0013311325448583933
2016-01-20,157.81040954589844,185.6499938964844,187.5,181.02000427246094,185.02999877929688,286547800,-0.012815078663171997
2016-01-21,158.6944580078125,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900,0.00560198534400036
2016-01-22,161.95013427734375,190.5200042724609,190.75999450683594,188.8800048828125,189.77999877929688,168319600,0.020515302270975866
2016-01-25,159.5019989013672,187.63999938964844,190.14999389648438,187.41000366210938,189.9199981689453,130371700,-0.015116548489542359
2016-01-26,161.67820739746094,190.1999969482422,190.52999877929688,188.02000427246094,188.4199981689453,141036800,0.013643133483909997
2016-01-27,159.9185333251953,188.1300048828125,191.55999755859375,187.05999755859375,189.5800018310547,185681700,-0.010883239214735552
2016-01-28,160.7516632080078,189.1100006103516,190.1999969482422,187.16000366210938,189.9600067138672,143798800,0.0052091410306907004
2016-01-29,164.67025756835938,193.72000122070312,193.8800048828125,189.8800048828125,190.02000427246094,210529300,0.024377349666716563
2016-02-01,164.6107940673828,193.6499938964844,194.5800018310547,191.83999633789062,192.52999877929688,136061600,-0.00036138407896746383
2016-02-02,161.6441650390625,190.16000366210935,191.97000122070312,189.5399932861328,191.9600067138672,182564900,-0.018022155147810803
2016-02-03,162.6132354736328,191.3000030517578,191.77999877929688,187.10000610351562,191.41000366210938,205054900,0.00599494829456404
2016-02-04,162.8682403564453,191.6000061035156,192.75,189.9600067138672,190.7100067138672,139531800,0.0015682333872029108
2016-02-05,159.7655487060547,187.9499969482422,191.6699981689453,187.1999969482422,190.99000549316406,180788300,-0.01905015156054546
2016-02-08,157.6149139404297,185.4199981689453,186.1199951171875,182.8000030517578,185.77000427246094,191526700,-0.013461020592586581
2016-02-09,157.62347412109375,185.42999267578125,186.94000244140625,183.1999969482422,183.36000061035156,184513100,5.3901989724103316e-05
2016-02-10,157.48745727539062,185.2700042724609,188.33999633789062,185.1199951171875,186.41000366210938,148214100,-0.0008627967946915893
2016-02-11,155.4388427734375,182.8600006103516,184.10000610351562,181.08999633789062,182.33999633789062,219058900,-0.013008061782980973
2016-02-12,158.64346313476562,186.6300048828125,186.64999389648438,183.9600067138672,184.9600067138672,127632400,0.020616888657319032
2016-02-16,161.32115173339844,189.77999877929688,189.80999755859375,187.6300048828125,188.77000427246094,120250700,0.016878282237962283
2016-02-17,163.95626831054688,192.8800048828125,193.32000732421875,191.00999450683594,191.16000366210938,136009500,0.016334735606784
2016-02-18,163.28472900390625,192.08999633789065,193.27000427246094,191.72000122070312,193.1999969482422,102343000,-0.004095855064924048
2016-02-19,163.20823669433594,192.0,192.17999267578125,190.4499969482422,191.1699981689453,114793000,-0.0004685113207683056
2016-02-22,165.57135009765625,194.77999877929688,194.9499969482422,193.7899932861328,193.8699951171875,103640300,0.01447916030883789
2016-02-23,163.48019409179688,192.32000732421875,194.32000732421875,192.17999267578125,194.0,111455300,-0.01262958964213523
2016-02-24,164.22830200195312,193.1999969482422,193.52999877929688,189.32000732421875,190.6300048828125,150812200,0.004575653028860094
2016-02-25,166.21731567382812,195.5399932861328,195.5500030517578,192.8300018310547,193.72999572753906,110728300,0.012111782478534394
2016-02-26,165.83485412597656,195.08999633789065,196.67999267578125,194.89999389648438,196.57000732421875,129833700,-0.002301303895329898
2016-02-29,164.5342559814453,193.55999755859372,196.22999572753906,193.3300018310547,195.11000061035156,125918100,-0.007842528105065028
2016-03-01,168.4019775390625,198.1100006103516,198.2100067138672,194.4499969482422,195.00999450683594,141799700,0.02350693898092504
2016-03-02,169.15846252441406,199.0,199.05999755859375,197.25,197.74000549316406,102415000,0.00449245059263248
2016-03-03,169.82156372070312,199.77999877929688,199.8000030517578,198.11000061035156,198.7899932861328,95172200,0.003919591855763294
2016-03-04,170.3740692138672,200.42999267578125,201.35000610351562,199.02999877929688,200.00999450683594,129293600,0.003253548405526052
2016-03-07,170.51011657714844,200.58999633789065,201.07000732421875,199.25,199.33999633789062,100219000,0.000798301990502237
2016-03-08,168.6484832763672,198.3999938964844,199.9199981689453,198.2100067138672,199.32000732421875,123974900,-0.010917804882538684
2016-03-09,169.4815216064453,199.3800048828125,199.7899932861328,198.42999267578125,199.36000061035156,94801200,0.0049395716556293046
2016-03-10,169.61756896972656,199.5399932861328,201.07000732421875,197.3800048828125,199.9600067138672,156838700,0.0008024295285495864
2016-03-11,172.35472106933594,202.75999450683597,202.80999755859375,199.52000427246094,201.25999450683594,137964500,0.016137122025887685
2016-03-14,172.13365173339844,202.5,203.0399932861328,201.77000427246094,202.16000366210938,73612000,-0.0012822771448003367
2016-03-15,171.85313415527344,202.1699981689453,202.52999877929688,201.0500030517578,201.36000061035156,93169100,-0.0016296386718750444
2016-03-16,172.84771728515625,203.33999633789065,203.82000732421875,201.5500030517578,201.60000610351562,129303200,0.0057871997800960084
2016-03-17,173.9442596435547,204.6300048828125,205.22999572753906,202.77000427246094,203.24000549316406,134278500,0.006344096430385582
2016-03-18,174.6278076171875,204.3800048828125,204.77999877929688,203.8000030517578,204.1699981689453,138372400,-0.0012217172166084644
2016-03-21,174.87557983398438,204.6699981689453,204.94000244140625,203.8000030517578,204.07000732421875,72926700,0.0014188926470526386
2016-03-22,174.7815399169922,204.55999755859372,205.22999572753906,203.57000732421875,203.75999450683594,97471900,-0.000537453517055253
2016-03-23,173.62814331054688,203.2100067138672,204.3300018310547,203.00999450683594,204.11000061035156,81052500,-0.006599486022871304
2016-03-24,173.55126953125,203.1199951171875,203.16000366210938,201.74000549316406,202.0,84360900,-0.00044294864281180235
2016-03-28,173.6537628173828,203.2400054931641,203.86000061035156,202.7100067138672,203.61000061035156,62408200,0.0005908348703305144
2016-03-29,175.26007080078125,205.1199951171875,205.25,202.39999389648438,202.75999450683594,92922900,0.009250096305899902
2016-03-30,176.02906799316406,206.0200042724609,206.8699951171875,205.58999633789062,206.3000030517578,86365300,0.004387720245211613
2016-03-31,175.60183715820312,205.5200042724609,206.41000366210938,205.3300018310547,205.91000366210938,94584100,-0.002426948789588157
2016-04-01,176.7980499267578,206.9199981689453,207.13999938964844,203.97999572753906,204.35000610351562,114423500,0.0068119592612911894
2016-04-04,176.22561645507812,206.25,207.07000732421875,205.88999938964844,206.8300018310547,63497000,-0.0032379575433703067
2016-04-05,174.46543884277344,204.19000244140625,206.25999450683594,203.88999938964844,204.6699981689453,99662200,-0.009987866950757596
2016-04-06,176.37083435058594,206.4199981689453,206.49000549316406,203.97999572753906,204.19000244140625,91839800,0.010921179787825253
2016-04-07,174.26036071777344,203.9499969482422,205.55999755859375,203.08999633789062,205.13999938964844,113859000,-0.011965900797467954
2016-04-08,174.7303466796875,204.5,205.85000610351562,203.8699951171875,205.33999633789062,95040600,0.0026967544005278565
2016-04-11,174.32020568847656,204.0200042724609,206.07000732421875,203.91000366210938,205.25,83757500,-0.002347167371829273
2016-04-12,175.94361877441406,205.9199981689453,206.25,203.6999969482422,204.22000122070312,115350600,0.009312782358082083
2016-04-13,177.72084045410156,208.0,208.10000610351562,206.83999633789062,207.0,96336400,0.010101019082897178
2016-04-14,177.72940063476562,208.00999450683597,208.60000610351562,207.60000610351562,208.07000732421875,65212900,4.8050513634434466e-05
2016-04-15,177.5328369140625,207.77999877929688,208.1699981689453,207.39999389648438,208.00999450683594,75761600,-0.0011056955608521601
2016-04-18,178.78030395507812,209.2400054931641,209.27999877929688,207.0,207.77999877929688,82531000,0.007026695170106567
2016-04-19,179.34420776367188,209.8999938964844,210.1999969482422,208.94000244140625,209.74000549316406,88316100,0.0031542170999507846
2016-04-20,179.51512145996094,210.1000061035156,210.9199981689453,209.38999938964844,209.9499969482422,81100300,0.0009528928673043779
2016-04-21,178.54959106445312,208.97000122070312,210.25,208.64999389648438,210.1199951171875,85695000,-0.005378414326440928
2016-04-22,178.54959106445312,208.97000122070312,209.2899932861328,207.91000366210938,208.5500030517578,99251700,0.0
2016-04-25,178.24203491210938,208.6100006103516,208.66000366210938,207.5399932861328,208.25999450683594,66166500,-0.0017227382315575523
2016-04-26,178.50692749023438,208.9199981689453,209.52000427246094,208.36000061035156,209.0399932861328,75864200,0.0014860148491766534
2016-04-27,178.8743133544922,209.3500061035156,209.80999755859375,208.0500030517578,208.47000122070312,77329400,0.0020582420942898416
2016-04-28,177.25086975097656,207.4499969482422,209.75999450683594,206.9600067138672,208.4600067138672,97216200,-0.00907575399990157
2016-04-29,176.2938690185547,206.3300018310547,207.1300048828125,205.02999877929688,206.72000122070312,142424100,-0.00539886784123178
2016-05-02,177.69517517089844,207.97000122070312,208.17999267578125,206.41000366210938,206.9199981689453,62188000,0.00794842909462723
2016-05-03,176.14866638183594,206.16000366210935,206.8000030517578,205.27999877929688,206.52000427246094,106422100,-0.008703166552722963
2016-05-04,175.16610717773438,205.00999450683597,205.85000610351562,204.4199981689453,204.99000549316406,92243800,-0.005578236005264192
2016-05-05,175.13189697265625,204.97000122070312,205.97999572753906,204.47000122070312,205.55999755859375,67619200,-0.0001950796897929319
2016-05-06,175.7727508544922,205.72000122070312,205.77000427246094,203.8800048828125,204.05999755859375,89315000,0.003659072037534017
2016-05-09,175.91796875,205.88999938964844,206.39999389648438,205.36000061035156,205.57000732421875,74374900,0.0008263570286630717
2016-05-10,178.10528564453125,208.4499969482422,208.47000122070312,206.63999938964844,206.72000122070312,77472200,0.01243381206558225
2016-05-11,176.439208984375,206.5,208.5399932861328,206.5,207.91000366210938,81727000,-0.009354746830369964
2016-05-12,176.49046325683594,206.55999755859372,207.49000549316406,205.3699951171875,207.2899932861328,89586300,0.00029054507793579987
2016-05-13,174.95248413085938,204.75999450683597,206.86000061035156,204.3800048828125,206.2100067138672,96474600,-0.008714189935285832
2016-05-16,176.67843627929688,206.77999877929688,207.33999633789062,204.88999938964844,204.9600067138672,77486800,0.009865229178805501
2016-05-17,175.02935791015625,204.8500061035156,206.8000030517578,204.22999572753906,206.4600067138672,114924900,-0.00933355589116347
2016-05-18,175.08059692382812,204.91000366210935,206.3000030517578,203.6300048828125,204.44000244140625,120062100,0.00029288531513849136
2016-05-19,174.47402954101562,204.1999969482422,204.5399932861328,202.77999877929688,204.05999755859375,115430500,-0.0034649685285153
2016-05-20,175.5762176513672,205.4900054931641,206.10000610351562,204.86000061035156,204.9199981689453,104990400,0.006317377885411313
2016-05-23,175.3369598388672,205.2100067138672,205.83999633789062,204.99000549316406,205.50999450683594,58682600,-0.0013625907431601414
2016-05-24,177.6096954345703,207.8699951171875,208.24000549316406,206.13999938964844,206.1699981689453,93537800,0.012962274335038826
2016-05-25,178.81448364257812,209.27999877929688,209.77000427246094,207.8699951171875,208.6699981689453,76621400,0.006783103358974252
2016-05-26,178.86578369140625,209.33999633789065,209.7100067138672,208.97000122070312,209.44000244140625,55280700,0.000286685583637869
2016-05-27,179.63473510742188,210.2400054931641,210.25,209.47000122070312,209.52999877929688,64211200,0.0042992699484945
2016-05-31,179.29290771484375,209.83999633789065,210.69000244140625,209.17999267578125,210.55999755859375,109879400,-0.0019026310160862314
2016-06-01,179.66036987304688,210.2700042724609,210.47999572753906,208.88999938964844,209.1199951171875,69936200,0.0020492181761089245
2016-06-02,180.2072296142578,210.91000366210935,210.92999267578125,209.24000549316406,209.8000030517578,63044700,0.0030437027471552636
2016-06-03,179.66891479492188,210.27999877929688,210.69000244140625,208.86000061035156,210.25,101757100,-0.0029870791895759696
2016-06-06,180.58316040039062,211.3500061035156,211.77000427246094,210.50999450683594,210.6999969482422,64887000,0.005088488350914355
2016-06-07,180.8651123046875,211.67999267578125,212.33999633789062,211.5,211.52999877929688,60974800,0.001561327479233876
2016-06-08,181.45468139648438,212.3699951171875,212.52000427246094,211.69000244140625,211.83999633789062,66170900,0.0032596488344700525
2016-06-09,181.20687866210938,212.0800018310547,212.22000122070312,211.19000244140625,211.50999450683594,73786900,-0.0013655096896940666
2016-06-10,179.489501953125,210.07000732421875,210.86000061035156,209.42999267578125,210.4600067138672,113829200,-0.009477529656177208
2016-06-13,178.10528564453125,208.4499969482422,210.3699951171875,208.35000610351562,209.36000061035156,117751200,-0.0077117642666439945
2016-06-14,177.75502014160156,208.0399932861328,208.74000549316406,206.9199981689453,208.0,125059300,-0.001966916133902208
2016-06-15,177.50726318359375,207.75,209.36000061035156,207.52999877929688,208.0399932861328,109124500,-0.0013939304724642776
2016-06-16,178.03695678710938,208.3699951171875,208.57000732421875,205.58999633789062,207.75,149533100,0.0029843326940433013
2016-06-17,177.3739013671875,206.5200042724609,207.1999969482422,205.75,207.1699981689453,117055700,-0.008878393665489814
2016-06-20,178.5162353515625,207.8500061035156,209.61000061035156,207.75,208.82000732421875,82789600,0.006440062965038518
2016-06-21,179.02294921875,208.44000244140625,208.9199981689453,207.77999877929688,208.3000030517578,72461700,0.0028385678160471883
2016-06-22,178.73098754882812,208.1000061035156,209.5,207.92999267578125,208.64999389648438,95560500,-0.001631147255365395
2016-06-23,181.05845642089844,210.80999755859372,210.8699951171875,209.27000427246094,209.80999755859375,102731400,0.013022543851969326
2016-06-24,174.55682373046875,203.2400054931641,210.85000610351562,202.72000122070312,203.6300048828125,333444400,-0.035909075248319655
2016-06-27,171.43051147460938,199.6000061035156,201.60000610351562,198.64999389648438,201.58999633789062,230775800,-0.017909856776553434
2016-06-28,174.52247619628906,203.1999969482422,203.22999572753906,201.1199951171875,201.47999572753906,159382400,0.01803602572466656
2016-06-29,177.49423217773438,206.66000366210935,206.92999267578125,204.72000122070312,204.83999633789062,137328600,0.01702759235153173
2016-06-30,179.91615295410156,209.47999572753903,209.5399932861328,206.55999755859375,207.2100067138672,165021900,0.013645562834888825
2016-07-01,180.29408264160156,209.9199981689453,210.49000549316406,209.2899932861328,209.47999572753906,106055300,0.0021004508801811816
2016-07-05,178.99716186523438,208.41000366210935,209.0800018310547,207.7100067138672,208.9499969482422,109803700,-0.007193190358265489
2016-07-06,180.07078552246094,209.66000366210935,209.8000030517578,207.05999755859375,207.8300018310547,96021500,0.005997792706853966
2016-07-07,179.95912170410156,209.52999877929688,210.64999389648438,208.6300048828125,209.8699951171875,85593800,-0.0006200747903352122
2016-07-08,182.6387939453125,212.6499938964844,212.94000244140625,210.77999877929688,211.0500030517578,133971000,0.014890445928336549
2016-07-11,183.28294372558594,213.3999938964844,214.07000732421875,212.9499969482422,213.19000244140625,73633900,0.003526922273814348
2016-07-12,184.61415100097656,214.9499969482422,215.3000030517578,213.42999267578125,214.52999877929688,101275600,0.0072633697098869465
2016-07-13,184.58840942382812,214.9199981689453,215.4499969482422,214.35000610351562,215.44000244140625,87324100,-0.00013956166421391636
2016-07-14,185.6190643310547,216.1199951171875,216.6699981689453,215.66000366210938,216.39999389648438,91230900,0.005583458768219751
2016-07-15,185.37001037597656,215.8300018310547,217.00999450683594,215.30999755859375,216.77999877929688,107155400,-0.0013418160868251539
2016-07-18,185.86813354492188,216.41000366210935,216.60000610351562,215.6699981689453,215.97000122070312,58725900,0.002687308650947795
2016-07-19,185.67918395996094,216.19000244140625,216.22999572753906,215.6300048828125,215.9199981689453,54345700,-0.0010165945057077908
2016-07-20,186.45216369628906,217.08999633789065,217.3699951171875,216.19000244140625,216.19000244140625,58159500,0.004162976485132974
2016-07-21,185.7478790283203,216.2700042724609,217.22000122070312,215.75,216.9600067138672,67777300,-0.0037771987620907055
2016-07-22,186.58102416992188,217.2400054931641,217.3000030517578,216.10000610351562,216.41000366210938,62787500,0.0044851398785805685
2016-07-25,186.0742950439453,216.6499938964844,217.05999755859375,215.97000122070312,217.0,55873100,-0.00271594357282523
2016-07-26,186.1601104736328,216.75,217.1699981689453,215.75999450683594,216.52999877929688,70080500,0.00046160215247170733
2016-07-27,185.96267700195312,216.5200042724609,217.27000427246094,215.6199951171875,217.19000244140625,84083900,-0.0010611106230177247
2016-07-28,186.17735290527344,216.7700042724609,217.11000061035156,215.75,216.2899932861328,65035700,0.0011546277252305615
2016-07-29,186.47793579101562,217.1199951171875,217.5399932861328,216.1300048828125,216.4600067138672,79519400,0.0016145723016487423
2016-08-01,186.32339477539062,216.94000244140625,217.64999389648438,216.41000366210938,217.19000244140625,73311400,-0.0008290009203625326
2016-08-02,185.12945556640625,215.5500030517578,216.8300018310547,214.57000732421875,216.64999389648438,92295500,-0.006407298672469919
2016-08-03,185.67062377929688,216.17999267578125,216.25,215.1300048828125,215.47999572753906,53993600,0.002922707562533322
2016-08-04,185.86813354492188,216.41000366210935,216.77999877929688,214.25,216.30999755859375,46585500,0.001063979064302556
2016-08-05,187.38836669921875,218.17999267578125,218.22999572753906,216.41000366210938,216.41000366210938,71892200,0.008178868738597966
2016-08-08,187.27667236328125,218.0500030517578,218.52000427246094,217.74000549316406,218.39999389648438,39906500,-0.0005957907616973568
2016-08-09,187.38836669921875,218.17999267578125,218.75999450683594,217.8000030517578,218.1300048828125,51251700,0.0005961459399410618
2016-08-10,186.92459106445312,217.63999938964844,218.39999389648438,217.22999572753906,218.30999755859375,57941100,-0.002474989936108618
2016-08-11,187.79200744628906,218.6499938964844,218.94000244140625,217.9499969482422,218.25999450683594,72504300,0.004640665822773338
2016-08-12,187.6288299560547,218.4600067138672,218.7100067138672,217.99000549316406,218.2899932861328,61313500,-0.0008689100751000378
