date,ticker,price,mom_252,cs_rank,raw_signal,regime,weight_target,weight
2006-05-25,GLD,64.69999694824219,0.5452591019526385,2.0,0.0,1.0,0.0,0.0
2006-05-25,IWM,55.608001708984375,0.21142493576930743,3.0,0.0,1.0,0.0,0.0
2006-05-25,QQQ,33.75510787963867,0.04520212987996608,5.0,0.0,1.0,0.0,0.0
2006-05-25,SPY,88.78652954101562,0.08859410113515698,4.0,0.0,1.0,0.0,0.0
2006-05-25,TLT,45.61764907836914,-0.0590635763504922,6.0,-1.0,1.0,-0.25,-0.25
2006-05-26,AAPL,1.9059308767318728,0.5598921702971706,1.0,1.0,1.0,0.25,0.25
2006-05-26,GLD,65.0999984741211,0.5615255605313056,2.0,0.0,1.0,0.0,0.0
2006-05-26,IWM,55.9390983581543,0.20189346119129103,3.0,0.0,1.0,0.0,0.0
2006-05-26,QQQ,33.86661529541016,0.03822081369648367,5.0,0.0,1.0,0.0,0.0
2006-05-26,SPY,89.23833465576172,0.08830072581623627,4.0,0.0,1.0,0.0,0.0
2006-05-26,TLT,45.58514404296875,-0.05943216642640603,6.0,-1.0,1.0,-0.25,-0.25
2006-05-30,AAPL,1.836051106452942,0.5093689298933273,2.0,0.0,1.0,0.0,0.2
2006-05-30,GLD,65.11000061035156,0.5546800131273677,1.0,1.0,1.0,0.25,0.05
2006-05-30,IWM,54.39892578125,0.16233697322207985,3.0,0.0,1.0,0.0,0.0
2006-05-30,QQQ,33.13765335083008,0.015341683439346054,5.0,0.0,1.0,0.0,0.0
2006-05-30,SPY,87.65350341796875,0.06719511879072537,4.0,0.0,1.0,0.0,0.0
2006-05-30,TLT,45.56353378295898,-0.060879122676278485,6.0,-1.0,1.0,-0.25,-0.25
2006-05-31,AAPL,1.792564868927002,0.5032695367944604,1.0,1.0,1.0,0.25,0.25
2006-05-31,GLD,64.2300033569336,0.5421368788432044,2.0,0.0,1.0,0.0,0.0
2006-05-31,IWM,55.346153259277344,0.1850830112444608,3.0,0.0,1.0,0.0,0.0
2006-05-31,QQQ,33.292022705078125,0.023553698750503393,5.0,0.0,1.0,0.0,0.0
2006-05-31,SPY,88.63357543945312,0.08608226937306118,4.0,0.0,1.0,0.0,0.0
2006-05-31,TLT,45.29287338256836,-0.07785815117675599,6.0,-1.0,1.0,-0.25,-0.25
2006-06-01,AAPL,1.864542841911316,0.5426788997992269,1.0,1.0,1.0,0.25,0.25
2006-06-01,GLD,62.560001373291016,0.5063810067935228,2.0,0.0,1.0,0.0,0.0
2006-06-01,IWM,56.42424011230469,0.19463264499945598,3.0,0.0,1.0,0.0,0.0
2006-06-01,QQQ,34.081016540527344,0.03934974490128296,5.0,0.0,1.0,0.0,0.0
2006-06-01,SPY,89.48165893554688,0.08719307884410221,4.0,0.0,1.0,0.0,0.0
2006-06-01,TLT,45.49501419067383,-0.08494674715839445,6.0,-1.0,1.0,-0.25,-0.25
2006-06-02,AAPL,1.849247694015503,0.5399610120971301,1.0,1.0,1.0,0.25,0.25
2006-06-02,GLD,63.5,0.5083135938599503,2.0,0.0,1.0,0.0,0.0
2006-06-02,IWM,56.38574981689453,0.19055560817850914,3.0,0.0,1.0,0.0,0.0
2006-06-02,QQQ,33.9952507019043,0.029494223828341326,5.0,0.0,1.0,0.0,0.0
2006-06-02,SPY,89.6692886352539,0.08712687264341357,4.0,0.0,1.0,0.0,0.0
2006-06-02,TLT,46.08201217651367,-0.07536049092346975,6.0,-1.0,1.0,-0.25,-0.25
2006-06-05,AAPL,1.799462080001831,0.5690378517450281,1.0,1.0,1.0,0.25,0.25
2006-06-05,GLD,63.290000915527344,0.5008300607927261,2.0,0.0,1.0,0.0,0.0
2006-06-05,IWM,54.7454719543457,0.16443842034181322,3.0,0.0,1.0,0.0,0.0
2006-06-05,QQQ,33.25769805908203,0.02196215473356533,5.0,0.0,1.0,0.0,0.0
2006-06-05,SPY,88.36250305175781,0.07672294170987892,4.0,0.0,1.0,0.0,0.0
2006-06-05,TLT,46.02223587036133,-0.06890033185387379,6.0,-1.0,1.0,-0.25,-0.25
2006-06-06,AAPL,1.7910648584365845,0.5748943583097372,1.0,1.0,1.0,0.25,0.25
2006-06-06,GLD,62.54999923706055,0.4724576250258512,2.0,0.0,1.0,0.0,0.0
2006-06-06,IWM,54.514442443847656,0.15522168157084426,3.0,0.0,1.0,0.0,0.0
2006-06-06,QQQ,33.23197937011719,0.020904032796191352,5.0,0.0,1.0,0.0,0.0
2006-06-06,SPY,88.14702606201172,0.07508146433793295,4.0,0.0,1.0,0.0,0.0
2006-06-06,TLT,46.2396125793457,-0.06938737248490867,6.0,-1.0,1.0,-0.25,-0.25
2006-06-07,AAPL,1.756276249885559,0.6026282396798814,1.0,1.0,1.0,0.25,0.25
2006-06-07,GLD,62.27999877929688,0.4695610478913719,2.0,0.0,1.0,0.0,0.0
2006-06-07,IWM,53.983097076416016,0.14165945365129717,3.0,0.0,1.0,0.0,0.0
2006-06-07,QQQ,32.98329162597656,0.021844019373310042,5.0,0.0,1.0,0.0,0.0
2006-06-07,SPY,87.48664855957031,0.06622753198180487,4.0,0.0,1.0,0.0,0.0
2006-06-07,TLT,46.250465393066406,-0.07650010210514857,6.0,-1.0,1.0,-0.25,-0.25
2006-06-08,AAPL,1.8222556114196775,0.6457205386433273,1.0,0.0,0.0,0.0,0.2
2006-06-08,GLD,60.90999984741211,0.43859233887341387,2.0,0.0,0.0,0.0,0.0
2006-06-08,IWM,54.02931594848633,0.14995061129784215,3.0,0.0,0.0,0.0,0.0
2006-06-08,QQQ,32.93182373046875,0.022413830266759582,5.0,0.0,0.0,0.0,0.0
2006-06-08,SPY,87.41018676757812,0.06725069552307272,4.0,0.0,0.0,0.0,0.0
2006-06-08,TLT,46.342891693115234,-0.07022221045294763,6.0,-0.0,0.0,0.0,-0.2
2006-06-09,AAPL,1.7766687870025637,0.5734388501816652,1.0,0.0,0.0,0.0,0.15000000000000002
2006-06-09,GLD,60.45000076293945,0.4300922665790199,2.0,0.0,0.0,0.0,0.0
2006-06-09,IWM,53.55186080932617,0.12872342957375715,3.0,0.0,0.0,0.0,0.0
2006-06-09,QQQ,32.71742630004883,0.0093344296739728,5.0,0.0,0.0,0.0,0.0
2006-06-09,SPY,87.13216400146484,0.058822738634975114,4.0,0.0,0.0,0.0,0.0
2006-06-09,TLT,46.58745956420898,-0.06453684757033284,6.0,-0.0,0.0,0.0,-0.15000000000000002
2006-06-12,AAPL,1.7094892263412476,0.5917337537039948,1.0,0.0,0.0,0.0,0.10000000000000002
2006-06-12,GLD,60.02999877929688,0.4084936716032481,2.0,0.0,0.0,0.0,0.0
2006-06-12,IWM,52.3197021484375,0.10045717532740794,3.0,0.0,0.0,0.0,0.0
2006-06-12,QQQ,32.074222564697266,3.151835200654318e-05,5.0,0.0,0.0,0.0,0.0
2006-06-12,SPY,86.1867904663086,0.049774125264507196,4.0,0.0,0.0,0.0,0.0
2006-06-12,TLT,46.62553024291992,-0.053116006469357546,6.0,-0.0,0.0,0.0,-0.10000000000000002
2006-06-13,AAPL,1.7493774890899658,0.6247911138303819,1.0,0.0,0.0,0.0,0.05000000000000002
2006-06-13,GLD,55.91999816894531,0.3071528696725314,2.0,0.0,0.0,0.0,0.0
2006-06-13,IWM,51.326316833496094,0.07474471501490587,3.0,0.0,0.0,0.0,0.0
2006-06-13,QQQ,31.94557762145996,-0.008731483719546351,5.0,0.0,0.0,0.0,0.0
2006-06-13,SPY,85.18583679199219,0.03431231689565073,4.0,0.0,0.0,0.0,0.0
2006-06-13,TLT,46.65806198120117,-0.0467295481214437,6.0,-0.0,0.0,0.0,-0.05000000000000002
2006-06-14,AAPL,1.7277837991714478,0.6002780835882653,1.0,0.0,0.0,0.0,1.3877787807814457e-17
2006-06-14,GLD,55.619998931884766,0.30563382450995036,2.0,0.0,0.0,0.0,0.0
2006-06-14,IWM,51.94235229492188,0.07836066461802793,3.0,0.0,0.0,0.0,0.0
2006-06-14,QQQ,32.27149963378906,0.0053797534545081405,5.0,0.0,0.0,0.0,0.0
2006-06-14,SPY,85.84620666503906,0.03991574970379319,4.0,0.0,0.0,0.0,0.0
2006-06-14,TLT,46.1906623840332,-0.0500344333543955,6.0,-0.0,0.0,0.0,-1.3877787807814457e-17
2006-06-15,AAPL,1.780867576599121,0.5992453283441532,1.0,1.0,1.0,0.25,0.05000000000000002
2006-06-15,GLD,57.31999969482422,0.3411323688296226,2.0,0.0,1.0,0.0,0.0
2006-06-15,IWM,53.72126388549805,0.11230396646542684,3.0,0.0,1.0,0.0,0.0
2006-06-15,QQQ,33.146240234375,0.029344369126331316,5.0,0.0,1.0,0.0,0.0
2006-06-15,SPY,87.66740417480469,0.059960462061262154,4.0,0.0,1.0,0.0,0.0
2006-06-15,TLT,45.92437362670898,-0.05722199664121419,6.0,-1.0,1.0,-0.25,-0.05000000000000002
2006-06-16,AAPL,1.726284384727478,0.515534013198566,1.0,0.0,0.0,0.0,1.3877787807814457e-17
2006-06-16,GLD,57.68000030517578,0.3271974578983283,2.0,0.0,0.0,0.0,0.0
2006-06-16,IWM,53.020503997802734,0.08716953649087134,3.0,0.0,0.0,0.0,0.0
2006-06-16,QQQ,32.90250778198242,0.01638301678284404,5.0,0.0,0.0,0.0,0.0
2006-06-16,SPY,87.0285415649414,0.049548860724274,4.0,0.0,0.0,0.0,0.0
2006-06-16,TLT,45.82111740112305,-0.06402779242052803,6.0,-0.0,0.0,0.0,-1.3877787807814457e-17
2006-06-19,AAPL,1.7154871225357056,0.4930823847071035,1.0,0.0,0.0,0.0,0.0
2006-06-19,GLD,56.36000061035156,0.2917716990738146,2.0,0.0,0.0,0.0,0.0
2006-06-19,IWM,51.9808464050293,0.06651746160950478,3.0,0.0,0.0,0.0,0.0
2006-06-19,QQQ,32.63649368286133,0.008032365580147527,5.0,0.0,0.0,0.0,0.0
2006-06-19,SPY,86.34432983398438,0.037453406686043245,4.0,0.0,0.0,0.0,0.0
2006-06-19,TLT,45.75589370727539,-0.06526089136861446,6.0,-0.0,0.0,0.0,0.0
2006-06-20,AAPL,1.7235854864120483,0.5280516734344123,1.0,0.0,0.0,0.0,0.0
2006-06-20,GLD,57.29999923706055,0.31241409613648763,2.0,0.0,0.0,0.0,0.0
2006-06-20,IWM,51.91927337646485,0.06849954305270933,4.0,0.0,0.0,0.0,0.0
2006-06-20,QQQ,32.67937088012695,0.009356699101055632,5.0,0.0,0.0,0.0,0.0
2006-06-20,SPY,86.63755798339844,0.04063368941004364,3.0,0.0,0.0,0.0,0.0
2006-06-20,TLT,45.6798210144043,-0.06522866111763759,6.0,-0.0,0.0,0.0,0.0
2006-06-21,AAPL,1.735282063484192,0.5282626630273763,1.0,0.0,0.0,0.0,0.0
2006-06-21,GLD,58.33000183105469,0.33143118015549433,2.0,0.0,0.0,0.0,0.0
2006-06-21,IWM,52.82795715332031,0.08413599215143241,3.0,0.0,0.0,0.0,0.0
2006-06-21,QQQ,33.19429397583008,0.025802906680385318,5.0,0.0,0.0,0.0,0.0
2006-06-21,SPY,87.27991485595703,0.047745232006916716,4.0,0.0,0.0,0.0,0.0
2006-06-21,TLT,45.690696716308594,-0.0718072645444251,6.0,-0.0,0.0,0.0,0.0
2006-06-22,AAPL,1.7868670225143433,0.5455253434231078,1.0,0.0,0.0,0.0,0.0
2006-06-22,GLD,57.72999954223633,0.3204482600723013,2.0,0.0,0.0,0.0,0.0
2006-06-22,IWM,52.63128662109375,0.07756876258854706,3.0,0.0,0.0,0.0,0.0
2006-06-22,QQQ,32.7737922668457,0.013879539854422474,5.0,0.0,0.0,0.0,0.0
2006-06-22,SPY,86.8958740234375,0.04227715678802002,4.0,0.0,0.0,0.0,0.0
2006-06-22,TLT,45.42983627319336,-0.08816106770020815,6.0,-0.0,0.0,0.0,0.0
2006-06-23,AAPL,1.76437246799469,0.512727064225106,1.0,0.0,0.0,0.0,0.0
2006-06-23,GLD,57.9900016784668,0.31735577181801866,2.0,0.0,0.0,0.0,0.0
2006-06-23,IWM,52.947509765625,0.10352442556174135,3.0,0.0,0.0,0.0,0.0
2006-06-23,QQQ,32.739444732666016,0.02419409646599302,5.0,0.0,0.0,0.0,0.0
2006-06-23,SPY,86.88192749023438,0.056976728536721755,4.0,0.0,0.0,0.0,0.0
2006-06-23,TLT,45.337432861328125,-0.08906745528224536,6.0,-0.0,0.0,0.0,0.0
2006-06-26,AAPL,1.7691720724105835,0.562236052959149,1.0,0.0,0.0,0.0,0.0
2006-06-26,GLD,58.27999877929688,0.3275625684190697,2.0,0.0,0.0,0.0,0.0
2006-06-26,IWM,53.60307312011719,0.12921958882484597,3.0,0.0,0.0,0.0,0.0
2006-06-26,QQQ,32.82527542114258,0.03854484582103912,5.0,0.0,0.0,0.0,0.0
2006-06-26,SPY,87.26591491699219,0.06950084896247422,4.0,0.0,0.0,0.0,0.0
2006-06-26,TLT,45.25049209594727,-0.09534146972039192,6.0,-0.0,0.0,0.0,0.0
2006-06-27,AAPL,1.7223854064941406,0.5479777872440361,1.0,0.0,0.0,0.0,0.0
2006-06-27,GLD,57.68000030517578,0.3135960033162064,2.0,0.0,0.0,0.0,0.0
2006-06-27,IWM,52.67759323120117,0.10687609687750355,4.0,0.0,0.0,0.0,0.0
2006-06-27,QQQ,32.20736312866211,0.023702199586091988,5.0,0.0,0.0,0.0,0.0
2006-06-27,SPY,86.51187896728516,0.05874678492761176,3.0,0.0,0.0,0.0,0.0
2006-06-27,TLT,45.473289489746094,-0.09333364771096309,6.0,-0.0,0.0,0.0,0.0
2006-06-28,AAPL,1.6800981760025024,0.5014738615299927,1.0,0.0,0.0,0.0,0.0
2006-06-28,GLD,57.540000915527344,0.32428078032638186,2.0,0.0,0.0,0.0,0.0
2006-06-28,IWM,52.908935546875,0.09471181114244875,4.0,0.0,0.0,0.0,0.0
2006-06-28,QQQ,32.44766616821289,0.021623788737897387,5.0,0.0,0.0,0.0,0.0
2006-06-28,SPY,87.09837341308594,0.057052841169823454,3.0,0.0,0.0,0.0,0.0
2006-06-28,TLT,45.23418426513672,-0.09189901941173284,6.0,-0.0,0.0,0.0,0.0
2006-06-29,AAPL,1.7685714960098269,0.6213907005611647,1.0,1.0,1.0,0.25,0.05
2006-06-29,GLD,59.52000045776367,0.3641989227742841,2.0,0.0,1.0,0.0,0.0
2006-06-29,IWM,54.95278930664063,0.12809543021530834,4.0,0.0,1.0,0.0,0.0
2006-06-29,QQQ,33.43457794189453,0.05496823663173722,5.0,0.0,1.0,0.0,0.0
2006-06-29,SPY,88.85778045654297,0.08128537666657021,3.0,0.0,1.0,0.0,0.0
2006-06-29,TLT,45.38633346557617,-0.08741841783720306,6.0,-1.0,1.0,-0.25,-0.05
2006-06-30,AAPL,1.717587113380432,0.5558271310986389,1.0,1.0,1.0,0.25,0.1
2006-06-30,GLD,61.22999954223633,0.40953042076270263,2.0,0.0,1.0,0.0,0.0
2006-06-30,IWM,55.32300567626953,0.13819081220503082,4.0,0.0,1.0,0.0,0.0
2006-06-30,QQQ,33.27153015136719,0.05810185456178352,5.0,0.0,1.0,0.0,0.0
2006-06-30,SPY,88.8647689819336,0.08726805079307942,3.0,0.0,1.0,0.0,0.0
2006-06-30,TLT,45.82655334472656,-0.08676147459081551,6.0,-1.0,1.0,-0.25,-0.1
2006-07-03,AAPL,1.7379807233810425,0.5876719441545903,1.0,1.0,1.0,0.25,0.15000000000000002
2006-07-03,GLD,62.18000030517578,0.45620607012128156,2.0,0.0,1.0,0.0,0.0
2006-07-03,IWM,56.01717376708984,0.1474292020728254,4.0,0.0,1.0,0.0,0.0
2006-07-03,QQQ,33.46891021728516,0.06582788621068891,5.0,0.0,1.0,0.0,0.0
2006-07-03,SPY,89.22779846191406,0.08851313883192313,3.0,0.0,1.0,0.0,0.0
2006-07-03,TLT,45.781246185302734,-0.07647169137187904,6.0,-1.0,1.0,-0.25,-0.15000000000000002
2006-07-05,AAPL,1.7094892263412476,0.5007892619764736,2.0,0.0,1.0,0.0,0.10000000000000002
2006-07-05,GLD,62.5,0.47824034542319294,1.0,1.0,1.0,0.25,0.05
2006-07-05,IWM,55.199615478515625,0.11311089856125767,4.0,0.0,1.0,0.0,0.0
2006-07-05,QQQ,32.739444732666016,0.03192084083081026,5.0,0.0,1.0,0.0,0.0
2006-07-05,SPY,88.71812438964844,0.07367234350979412,3.0,0.0,1.0,0.0,0.0
2006-07-05,TLT,45.41569900512695,-0.07510168250509319,6.0,-1.0,1.0,-0.25,-0.2
2006-07-06,AAPL,1.6726009845733645,0.49157626025480394,2.0,0.0,1.0,0.0,0.05000000000000002
2006-07-06,GLD,63.02000045776367,0.4915976439707377,1.0,1.0,1.0,0.25,0.1
2006-07-06,IWM,55.184207916259766,0.1229949732999498,4.0,0.0,1.0,0.0,0.0
2006-07-06,QQQ,32.705116271972656,0.03586392412939676,5.0,0.0,1.0,0.0,0.0
2006-07-06,SPY,88.97648620605469,0.08590131293363368,3.0,0.0,1.0,0.0,0.0
2006-07-06,TLT,45.69398880004883,-0.07453746787394577,6.0,-1.0,1.0,-0.25,-0.25
2006-07-07,AAPL,1.6615036725997925,0.4722289120738019,2.0,0.0,1.0,0.0,1.3877787807814457e-17
2006-07-07,GLD,62.630001068115234,0.4785174732223745,1.0,1.0,1.0,0.25,0.15000000000000002
2006-07-07,IWM,54.366641998291016,0.10327388159112938,4.0,0.0,1.0,0.0,0.0
2006-07-07,QQQ,32.34469985961914,0.02085494235140395,5.0,0.0,1.0,0.0,0.0
2006-07-07,SPY,88.3969955444336,0.074601839192737,3.0,0.0,1.0,0.0,0.0
2006-07-07,TLT,45.98859024047852,-0.07053129049587759,6.0,-1.0,1.0,-0.25,-0.25
2006-07-10,AAPL,1.649507999420166,0.43790975188840875,2.0,0.0,1.0,0.0,0.0
2006-07-10,GLD,62.02000045776367,0.46758170660319065,1.0,1.0,1.0,0.25,0.2
2006-07-10,IWM,54.37435531616211,0.08018109931961193,4.0,0.0,1.0,0.0,0.0
2006-07-10,QQQ,32.06148910522461,-0.007105715429263193,5.0,0.0,1.0,0.0,0.0
2006-07-10,SPY,88.56451416015625,0.06448049629358876,3.0,0.0,1.0,0.0,0.0
2006-07-10,TLT,46.03226852416992,-0.06581387706250941,6.0,-1.0,1.0,-0.25,-0.25
2006-07-11,AAPL,1.669001817703247,0.46063065441890116,2.0,0.0,1.0,0.0,0.0
2006-07-11,GLD,63.810001373291016,0.5,1.0,1.0,1.0,0.25,0.25
2006-07-11,IWM,54.8525505065918,0.07646398142338695,4.0,0.0,1.0,0.0,0.0
2006-07-11,QQQ,32.30176544189453,-0.008849257126858023,5.0,0.0,1.0,0.0,0.0
2006-07-11,SPY,88.95552062988281,0.06374431113402901,3.0,0.0,1.0,0.0,0.0
2006-07-11,TLT,46.1795768737793,-0.06282437816510766,6.0,-1.0,1.0,-0.25,-0.25
2006-07-12,AAPL,1.588326096534729,0.38493819573840726,2.0,0.0,1.0,0.0,0.0
2006-07-12,GLD,64.91999816894531,0.522514050145735,1.0,1.0,1.0,0.25,0.25
2006-07-12,IWM,53.71877670288086,0.057538760499121544,4.0,0.0,1.0,0.0,0.0
2006-07-12,QQQ,31.69248580932617,-0.032114975676456936,5.0,0.0,1.0,0.0,0.0
2006-07-12,SPY,88.00601196289062,0.04963457913199654,3.0,0.0,1.0,0.0,0.0
2006-07-12,TLT,46.19043350219727,-0.0573252488676228,6.0,-1.0,1.0,-0.25,-0.25
2006-07-13,AAPL,1.5670315027236938,0.3624505387681636,2.0,0.0,0.0,0.0,0.0
2006-07-13,GLD,65.55000305175781,0.5478159483716063,1.0,0.0,0.0,0.0,0.2
2006-07-13,IWM,52.50015258789063,0.03588248266767646,4.0,0.0,0.0,0.0,0.0
2006-07-13,QQQ,31.1603946685791,-0.0505955722489041,5.0,0.0,0.0,0.0,0.0
2006-07-13,SPY,86.57472229003906,0.03113030653974791,3.0,0.0,0.0,0.0,0.0
2006-07-13,TLT,46.37049102783203,-0.05224067196573645,6.0,-0.0,0.0,0.0,-0.2
2006-07-14,AAPL,1.5196460485458374,0.24343567749153583,2.0,0.0,0.0,0.0,0.0
2006-07-14,GLD,65.8499984741211,0.5715989516957376,1.0,0.0,0.0,0.0,0.15000000000000002
2006-07-14,IWM,52.083683013916016,0.035146108148438104,4.0,0.0,0.0,0.0,0.0
2006-07-14,QQQ,30.84286880493164,-0.06948100890402376,5.0,0.0,0.0,0.0,0.0
2006-07-14,SPY,86.23958587646484,0.023127733167705777,3.0,0.0,0.0,0.0,0.0
2006-07-14,TLT,46.39780044555664,-0.04925303285023319,6.0,-0.0,0.0,0.0,-0.15000000000000002
2006-07-17,AAPL,1.5706303119659424,0.26040792539454594,2.0,0.0,0.0,0.0,0.0
2006-07-17,GLD,63.95000076293945,0.5208086069732305,1.0,0.0,0.0,0.0,0.10000000000000002
2006-07-17,IWM,52.01427459716797,0.0328266697632007,4.0,0.0,0.0,0.0,0.0
2006-07-17,QQQ,30.920127868652344,-0.0700287715917447,5.0,0.0,0.0,0.0,0.0
2006-07-17,SPY,86.11393737792969,0.0222192315627201,3.0,0.0,0.0,0.0,0.0
2006-07-17,TLT,46.46874237060547,-0.050333227230122235,6.0,-0.0,0.0,0.0,-0.10000000000000002
2006-07-18,AAPL,1.5865265130996704,0.275005314618213,2.0,0.0,0.0,0.0,0.0
2006-07-18,GLD,62.900001525878906,0.4972626526775661,1.0,0.0,0.0,0.0,0.05000000000000002
2006-07-18,IWM,52.36906433105469,0.04589326342953237,4.0,0.0,0.0,0.0,0.0
2006-07-18,QQQ,31.023094177246094,-0.06307687752584179,5.0,0.0,0.0,0.0,0.0
2006-07-18,SPY,86.55380249023438,0.03155510516019411,3.0,0.0,0.0,0.0,0.0
2006-07-18,TLT,46.07046127319336,-0.05140672205438068,6.0,-0.0,0.0,0.0,-0.05000000000000002
2006-07-19,AAPL,1.6225156784057615,0.25260476007640786,2.0,0.0,1.0,0.0,0.0
2006-07-19,GLD,64.02999877929688,0.528527087902501,1.0,1.0,1.0,0.25,0.10000000000000002
2006-07-19,IWM,53.60307312011719,0.05573705410067453,4.0,0.0,1.0,0.0,0.0
2006-07-19,QQQ,31.42644691467285,-0.06179657558357177,5.0,0.0,1.0,0.0,0.0
2006-07-19,SPY,87.75464630126953,0.040171507190927214,3.0,0.0,1.0,0.0,0.0
2006-07-19,TLT,46.50694274902344,-0.045795121293005336,6.0,-1.0,1.0,-0.25,-0.10000000000000002
2006-07-20,AAPL,1.8144575357437132,0.3866602226378548,2.0,0.0,0.0,0.0,0.0
2006-07-20,GLD,62.540000915527344,0.4819905162288698,1.0,0.0,0.0,0.0,0.05000000000000002
2006-07-20,IWM,52.23023223876953,0.016326283991503487,4.0,0.0,0.0,0.0,0.0
2006-07-20,QQQ,30.96302604675293,-0.08219058113547206,5.0,0.0,0.0,0.0,0.0
2006-07-20,SPY,87.15425872802734,0.029539588237626813,3.0,0.0,0.0,0.0,0.0
2006-07-20,TLT,46.64329528808594,-0.04818345233576593,6.0,-0.0,0.0,0.0,-0.05000000000000002
2006-07-21,AAPL,1.8210554122924805,0.40263291853334016,2.0,0.0,0.0,0.0,0.0
2006-07-21,GLD,61.709999084472656,0.45336788542323814,1.0,0.0,0.0,0.0,1.3877787807814457e-17
2006-07-21,IWM,51.48210144042969,0.01763394515024852,4.0,0.0,0.0,0.0,0.0
2006-07-21,QQQ,30.63692855834961,-0.09208635305669732,5.0,0.0,0.0,0.0,0.0
2006-07-21,SPY,86.53982543945312,0.0282795859956797,3.0,0.0,0.0,0.0,0.0
2006-07-21,TLT,46.55598068237305,-0.03686598268131869,6.0,-0.0,0.0,0.0,-1.3877787807814457e-17
2006-07-24,AAPL,1.842049241065979,0.3959086894841177,2.0,0.0,1.0,0.0,0.0
2006-07-24,GLD,61.13999938964844,0.44028264524852734,1.0,1.0,1.0,0.25,0.05000000000000002
2006-07-24,IWM,53.124908447265625,0.03419616996836594,4.0,0.0,1.0,0.0,0.0
2006-07-24,QQQ,31.246227264404297,-0.07285592703020338,5.0,0.0,1.0,0.0,0.0
2006-07-24,SPY,88.11772918701172,0.04007840638403093,3.0,0.0,1.0,0.0,0.0
2006-07-24,TLT,46.52872848510742,-0.044838429404364444,6.0,-1.0,1.0,-0.25,-0.05000000000000002
2006-07-25,AAPL,1.8573462963104248,0.41360570140221475,2.0,0.0,1.0,0.0,0.0
2006-07-25,GLD,61.54999923706055,0.4478946522536731,1.0,1.0,1.0,0.25,0.10000000000000002
2006-07-25,IWM,53.25603485107422,0.04356999571531395,4.0,0.0,1.0,0.0,0.0
2006-07-25,QQQ,31.42644691467285,-0.06394651047925981,5.0,0.0,1.0,0.0,0.0
2006-07-25,SPY,88.43189239501953,0.046751762422797105,3.0,0.0,1.0,0.0,0.0
2006-07-25,TLT,46.3923454284668,-0.044164087689823606,6.0,-1.0,1.0,-0.25,-0.10000000000000002
2006-07-26,AAPL,1.915527582168579,0.4639008360535213,2.0,0.0,1.0,0.0,0.0
2006-07-26,GLD,62.0,0.4674556213017751,1.0,1.0,1.0,0.25,0.15000000000000002
2006-07-26,IWM,53.14034271240234,0.03819796948640031,4.0,0.0,1.0,0.0,0.0
2006-07-26,QQQ,31.40068817138672,-0.06827273325124006,5.0,0.0,1.0,0.0,0.0
2006-07-26,SPY,88.55059051513672,0.0468826330004668,3.0,0.0,1.0,0.0,0.0
2006-07-26,TLT,46.561500549316406,-0.04222000485880906,6.0,-1.0,1.0,-0.25,-0.15000000000000002
2006-07-27,AAPL,1.9014323949813845,0.4412370712972884,2.0,0.0,1.0,0.0,0.0
2006-07-27,GLD,62.900001525878906,0.4820924496046928,1.0,1.0,1.0,0.25,0.2
2006-07-27,IWM,52.63128662109375,0.02534807235044556,4.0,0.0,1.0,0.0,0.0
2006-07-27,QQQ,31.194725036621094,-0.0813753818564249,5.0,0.0,1.0,0.0,0.0
2006-07-27,SPY,88.466796875,0.04209019809610259,3.0,0.0,1.0,0.0,0.0
2006-07-27,TLT,46.49053955078125,-0.04214096366755027,6.0,-1.0,1.0,-0.25,-0.2
2006-07-28,AAPL,1.967113375663757,0.49748950436042505,2.0,0.0,1.0,0.0,0.0
2006-07-28,GLD,63.11000061035156,0.47625732421875,1.0,1.0,1.0,0.25,0.25
2006-07-28,IWM,53.73420715332031,0.03620695920657391,4.0,0.0,1.0,0.0,0.0
2006-07-28,QQQ,31.846954345703125,-0.06663269414229978,5.0,0.0,1.0,0.0,0.0
2006-07-28,SPY,89.353515625,0.045944696608678726,3.0,0.0,1.0,0.0,0.0
2006-07-28,TLT,46.75788497924805,-0.045135396295368446,6.0,-1.0,1.0,-0.25,-0.25
2006-07-31,AAPL,2.0381908416748047,0.5934347920012808,2.0,0.0,1.0,0.0,0.0
2006-07-31,GLD,63.15999984741211,0.4750116837354028,1.0,1.0,1.0,0.25,0.25
2006-07-31,IWM,53.741920471191406,0.03742411766325926,4.0,0.0,1.0,0.0,0.0
2006-07-31,QQQ,31.83836936950684,-0.0591048741287018,5.0,0.0,1.0,0.0,0.0
2006-07-31,SPY,89.2627182006836,0.05189054689242645,3.0,0.0,1.0,0.0,0.0
2006-07-31,TLT,46.81792449951172,-0.03435932894278848,6.0,-1.0,1.0,-0.25,-0.25
2006-08-01,AAPL,2.014798164367676,0.5714611271607375,2.0,0.0,1.0,0.0,0.0
2006-08-01,GLD,64.31999969482422,0.49130531189284254,1.0,1.0,1.0,0.25,0.25
2006-08-01,IWM,52.90122985839844,0.02164652312465254,4.0,0.0,1.0,0.0,0.0
2006-08-01,QQQ,31.306299209594727,-0.07646164907368302,5.0,0.0,1.0,0.0,0.0
2006-08-01,SPY,88.8228988647461,0.04746921030133899,3.0,0.0,1.0,0.0,0.0
2006-08-01,TLT,46.81351852416992,-0.030846494792961532,6.0,-1.0,1.0,-0.25,-0.25
